3466	Guangzhou	113.6612 	22.6362 
3467	Guangzhou	113.6607 	22.6362 
3468	Guangzhou	113.6604 	22.6368 
3469	Guangzhou	113.6596 	22.6404 
3470	Guangzhou	113.6596 	22.6415 
3471	Guangzhou	113.6593 	22.6426 
3472	Guangzhou	113.6590 	22.6435 
3473	Guangzhou	113.6588 	22.6440 
3474	Guangzhou	113.6585 	22.6440 
3475	Guangzhou	113.6582 	22.6443 
3476	Guangzhou	113.6565 	22.6468 
3477	Guangzhou	113.6560 	22.6476 
3478	Guangzhou	113.6557 	22.6482 
3479	Guangzhou	113.6554 	22.6488 
3480	Guangzhou	113.6554 	22.6493 
3481	Guangzhou	113.6551 	22.6499 
3482	Guangzhou	113.6535 	22.6515 
3483	Guangzhou	113.6526 	22.6524 
3484	Guangzhou	113.6524 	22.6524 
3485	Guangzhou	113.6518 	22.6529 
3486	Guangzhou	113.6499 	22.6549 
3487	Guangzhou	113.6399 	22.6649 
3488	Guangzhou	113.6390 	22.6657 
3489	Guangzhou	113.6379 	22.6671 
3490	Guangzhou	113.6363 	22.6688 
3491	Guangzhou	113.6349 	22.6701 
3492	Guangzhou	113.6315 	22.6740 
3493	Guangzhou	113.6304 	22.6754 
3494	Guangzhou	113.6287 	22.6779 
3495	Guangzhou	113.6276 	22.6793 
3496	Guangzhou	113.6265 	22.6801 
3497	Guangzhou	113.6251 	22.6813 
3498	Guangzhou	113.6232 	22.6832 
3499	Guangzhou	113.6226 	22.6840 
3500	Guangzhou	113.6215 	22.6849 
3501	Guangzhou	113.6207 	22.6854 
3502	Guangzhou	113.6182 	22.6871 
3503	Guangzhou	113.6137 	22.6901 
3504	Guangzhou	113.6110 	22.6924 
3505	Guangzhou	113.6096 	22.6935 
3506	Guangzhou	113.6076 	22.6946 
3507	Guangzhou	113.6054 	22.6957 
3508	Guangzhou	113.6049 	22.6960 
3509	Guangzhou	113.6043 	22.6963 
3510	Guangzhou	113.6043 	22.6968 
3511	Guangzhou	113.6038 	22.6971 
3512	Guangzhou	113.6026 	22.6971 
3513	Guangzhou	113.6024 	22.6971 
3514	Guangzhou	113.6012 	22.6971 
3515	Guangzhou	113.6012 	22.6968 
3516	Guangzhou	113.6007 	22.6968 
3517	Guangzhou	113.6001 	22.6971 
3518	Guangzhou	113.5990 	22.6976 
3519	Guangzhou	113.5971 	22.6990 
3520	Guangzhou	113.5957 	22.7004 
3521	Guangzhou	113.5949 	22.7013 
3522	Guangzhou	113.5926 	22.7029 
3523	Guangzhou	113.5879 	22.7071 
3524	Guangzhou	113.5876 	22.7074 
3525	Guangzhou	113.5874 	22.7082 
3526	Guangzhou	113.5860 	22.7110 
3527	Guangzhou	113.5854 	22.7121 
3528	Guangzhou	113.5851 	22.7121 
3529	Guangzhou	113.5849 	22.7126 
3530	Guangzhou	113.5843 	22.7143 
3531	Guangzhou	113.5821 	22.7210 
3532	Guangzhou	113.5818 	22.7218 
3533	Guangzhou	113.5815 	22.7232 
3534	Guangzhou	113.5815 	22.7249 
3535	Guangzhou	113.5824 	22.7252 
3536	Guangzhou	113.5835 	22.7252 
3537	Guangzhou	113.5849 	22.7243 
3538	Guangzhou	113.5851 	22.7238 
3539	Guangzhou	113.5851 	22.7226 
3540	Guangzhou	113.5854 	22.7221 
3541	Guangzhou	113.5866 	22.7221 
3542	Guangzhou	113.5893 	22.7221 
3543	Guangzhou	113.5910 	22.7221 
3544	Guangzhou	113.5938 	22.7221 
3545	Guangzhou	113.5938 	22.7218 
3546	Guangzhou	113.5943 	22.7215 
3547	Guangzhou	113.5957 	22.7212 
